ModelID,ScenarioID,TemperatureID,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50
40,540,8,627.253712882362,629.156337088027,631.058961293692,632.961585499356,634.864209705021,636.766833910686,638.437823523874,640.108813137063,641.779802750252,643.450792363441,645.12178197663,646.183235918054,647.244689859477,648.306143800901,649.367597742325,650.429051683748,651.686297302152,652.943542920557,654.200788538961,655.458034157365,656.71527977577,657.038469628861,657.361659481953,657.684849335045,658.008039188137,658.331229041228,658.654418923802,658.977608806375,659.300798688949,659.623988571522,659.947178454096,659.734022992254,659.520867530412,659.307712068571,659.094556606729,658.881401144887,658.668016597467,658.454632050048,658.241247502628,658.027862955209,657.814478407789
20,178,3,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,650.677918538784,650.511468554876,650.345018570969,650.178568587061,650.012118603154,649.919245864178,649.826373125201,649.733500386225,649.640627647248,649.547754908272,649.525926456389,649.504098004506,649.482269552623,649.46044110074,649.438612648857,649.591308207274,649.74400376569,649.896699324107,650.049394882523,650.20209044094,651.344386546508,652.486682652076,653.628978757644,654.771274863212,655.91357096878,657.170821918249,658.428072867718,659.685323817187,660.942574766656,662.199825716125
20,358,5,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,651.11677759897,651.389186675249,651.661595751529,651.934004827808,652.206413904088,652.139317315739,652.07222072739,652.005124139041,651.938027550692,651.870930962343,651.436569777921,651.002208593499,650.567847409076,650.133486224654,649.699125040232,649.850341551336,650.00155806244,650.152774573544,650.303991084648,650.455207595752,651.635773157387,652.816338719022,653.996904280657,655.177469842292,656.358035403927,657.587466688124,658.816897972321,660.046329256518,661.275760540715,662.505191824912
20,314,5,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,650.767893916962,650.691419311233,650.614944705504,650.538470099775,650.461995494046,650.381991181204,650.301986868362,650.22198255552,650.141978242678,650.061973929836,649.928834663663,649.79569539749,649.662556131316,649.529416865143,649.39627759897,649.509589056968,649.622900514966,649.736211972964,649.849523430962,649.96283488896,651.12192568394,652.281016478919,653.440107273898,654.599198068877,655.758288863856,657.091589282266,658.424889700676,659.758190119086,661.091490537496,662.424790955906
20,192,3,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,650.609014225941,650.373659929192,650.138305632443,649.902951335694,649.667597038944,649.554599967815,649.441602896685,649.328605825555,649.215608754425,649.102611683296,649.249787608626,649.396963533956,649.544139459285,649.691315384615,649.838491309945,650.158158448664,650.477825587383,650.797492726102,651.117159864821,651.43682700354,652.741832603798,654.046838204055,655.351843804313,656.65684940457,657.961855004828,659.061022948182,660.160190891535,661.259358834889,662.358526778243,663.457694721596
20,213,4,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,650.719546218217,650.594723913743,650.469901609269,650.345079304796,650.220257000322,650.151609913099,650.082962825877,650.014315738655,649.945668651432,649.87702156421,649.800693434181,649.724365304152,649.648037174123,649.571709044094,649.495380914065,649.628105761184,649.760830608304,649.893555455423,650.026280302543,650.159005149662,651.311365207596,652.463725265529,653.616085323463,654.768445381397,655.920805439331,657.205354457676,658.489903476022,659.774452494368,661.059001512713,662.343550531059
27,463,7,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72
20,462,7,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,651.148462793692,651.452557064693,651.756651335694,652.060745606695,652.364839877696,652.187061248793,652.009282619891,651.831503990988,651.653725362086,651.475946733183,651.054203894432,650.632461055681,650.21071821693,649.788975378178,649.367232539427,648.729609526875,648.091986514323,647.45436350177,646.816740489218,646.179117476666,645.400838493724,644.622559510782,643.84428052784,643.066001544899,642.287722561957,641.332425909237,640.377129256518,639.421832603798,638.466535951078,637.511239298359
20,347,5,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,650.795259864821,650.746151206952,650.697042549083,650.647933891213,650.598825233344,650.508921306727,650.419017380109,650.329113453492,650.239209526875,650.149305600258,649.994405761184,649.839505922111,649.684606083038,649.529706243965,649.374806404892,649.472791503058,649.570776601223,649.668761699388,649.766746797554,649.864731895719,651.009232281944,652.153732668169,653.298233054393,654.442733440618,655.587233826843,656.953319794014,658.319405761184,659.685491728355,661.051577695526,662.417663662697
20,205,3,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,650.670312520116,650.496256517541,650.322200514966,650.148144512391,649.974088509817,649.875635403927,649.777182298037,649.678729192147,649.580276086257,649.481822980367,649.47163398777,649.461444995172,649.451256002575,649.441067009977,649.43087801738,649.588796684905,649.74671535243,649.904634019955,650.06255268748,650.220471355005,651.357154940457,652.493838525909,653.630522111362,654.767205696814,655.903889282266,657.14766803991,658.391446797554,659.635225555198,660.879004312842,662.122783070486
4,147,2,636.93835854522,637.795727261024,638.653095976827,639.51046469263,640.367833408433,641.225202124236,642.082570840039,642.939939555842,643.797308271645,644.654676987448,645.512045703251,645.444448953975,645.376852204699,645.309255455423,645.241658706147,645.174061956872,647.859344230201,650.54462650353,653.22990877686,655.915191050189,658.600473323519,659.314691472159,660.028909620799,660.743127769439,661.457345918079,662.171564066719,663.046264801105,663.920965535492,664.795666269879,665.670367004265,666.545067738652,667.016370994378,667.487674250103,667.958977505829,668.430280761555,668.90158401728,669.759539248462,670.617494479645,671.475449710827,672.333404942009,673.191360173191
27,449,7,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72
27,383,6,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72
40,541,8,627.253712882362,629.156337088027,631.058961293692,632.961585499356,634.864209705021,636.766833910686,638.437823527596,640.108813144506,641.779802761416,643.450792378326,645.121781995236,646.183235932939,647.244689870641,648.306143808343,649.367597746045,650.429051683747,651.686297302151,652.943542920554,654.200788538957,655.45803415736,656.715279775764,657.038469628851,657.361659481938,657.684849335025,658.008039188112,658.331229041199,658.65441892375,658.977608806302,659.300798688853,659.623988571405,659.947178453956,659.734022990769,659.520867527581,659.307712064394,659.094556601207,658.88140113802,658.668016591973,658.454632045927,658.241247499881,658.027862953835,657.814478407789
25,381,7,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72,628.72
20,172,3,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,650.624644254908,650.404919987126,650.185195719343,649.965471451561,649.745747183779,649.639709494689,649.5336718056,649.427634116511,649.321596427422,649.215558738333,649.280693981333,649.345829224332,649.410964467332,649.476099710332,649.541234953331,649.813786932733,650.086338912134,650.358890891535,650.631442870937,650.903994850338,652.139796041197,653.375597232057,654.611398422916,655.847199613775,657.083000804635,658.132538493724,659.182076182813,660.231613871902,661.281151560991,662.33068925008
4,60,2,636.93835854522,637.795727261024,638.653095976827,639.51046469263,640.367833408433,641.225202124236,642.082570840039,642.939939555842,643.797308271645,644.654676987448,645.512045703251,645.600857481096,645.689669258942,645.778481036787,645.867292814632,645.956104592478,647.222854492962,648.489604393447,649.756354293932,651.023104194417,652.289854094902,651.763555464577,651.237256834252,650.710958203926,650.184659573601,649.658360943276,649.732386769348,649.80641259542,649.880438421493,649.954464247565,650.028490073637,651.66057398917,653.292657904704,654.924741820237,656.55682573577,658.188909651303,659.958994664434,661.729079677566,663.499164690697,665.269249703828,667.039334716959
20,123,3,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,650.60702072739,650.369672932089,650.132325136788,649.894977341487,649.657629546186,649.540781235919,649.423932925652,649.307084615385,649.190236305118,649.07338799485,650.007288477631,650.941188960412,651.875089443193,652.808989925974,653.742890408755,654.639518184744,655.536145960734,656.432773736724,657.329401512713,658.226029288703,659.305855294496,660.38568130029,661.465507306083,662.545333311876,663.62515931767,664.196575313808,664.767991309945,665.339407306083,665.910823302221,666.482239298359
20,305,4,641.989340843257,642.986868941101,643.984397038944,644.981925136788,645.979453234631,646.976981332475,647.750458770518,648.523936208561,649.297413646604,650.070891084648,650.844368522691,650.737312648857,650.630256775024,650.523200901191,650.416145027358,650.309089153524,650.239648953975,650.170208754426,650.100768554876,650.031328355327,649.961888155777,649.864588992597,649.767289829417,649.669990666238,649.572691503058,649.475392339878,649.590111393627,649.704830447377,649.819549501127,649.934268554876,650.048987608626,651.193570164146,652.338152719665,653.482735275185,654.627317830705,655.771900386225,657.089853009334,658.407805632443,659.725758255552,661.043710878661,662.36166350177
4,47,1,636.93835854522,637.795727261024,638.653095976827,639.51046469263,640.367833408433,641.225202124236,642.082570840039,642.939939555842,643.797308271645,644.654676987448,645.512045703251,645.24546350177,644.97888130029,644.712299098809,644.445716897329,644.179134695848,647.468146507885,650.757158319923,654.04617013196,657.335181943997,660.624193756035,663.791920115867,666.9596464757,670.127372835533,673.295099195365,676.462825555198,679.010692168334,681.558558781471,684.106425394607,686.654292007744,689.20215862088,688.688300201681,688.174441782483,687.660583363284,687.146724944085,686.632866524886,686.741362502133,686.849858479381,686.958354456629,687.066850433877,687.175346411125
